epoch,generator_loss,discriminator_loss
589,-0.0001321705203736201,-0.00019704431178979576
590,-0.0001329452352365479,-0.00016921450151130557
591,-0.00013664469588547945,-0.00020345531811472028
592,-0.0001411557459505275,-0.00015752702893223614
593,-0.00014920931425876915,-0.00015350889589171857
594,-0.00014695395657327026,-0.00022303473087958992
595,-0.0001554993214085698,-0.00020964539726264775
596,-0.0001601312542334199,-0.00016033607244025916
597,-0.0001615071523701772,-0.0002027551963692531
598,-0.00016686003073118627,-0.0002027710434049368
599,-0.00017254457634408027,-0.0001767473731888458
600,-0.00017382796795573086,-0.000177997731952928
601,-0.00017713892157189548,-0.00016648230666760355
602,-0.00018416804959997535,-0.00023701500322204083
603,-0.0001924412208609283,-0.00019749451894313097
604,-0.00019204415730200708,-0.00018248925334773958
605,-0.00019789721409324557,-0.0001413028803654015
606,-0.00020128478354308754,-0.00015584843640681356
607,-0.00020666875934693962,-0.0001948315475601703
608,-0.00021288366406224668,-0.0001785859203664586
609,-0.00021258664492052048,-0.00018764185369946063
610,-0.000213778272154741,-0.00020544265862554312
611,-0.00022286495368462056,-0.0002096748648909852
612,-0.0002282661444041878,-0.0002571158984210342
613,-0.00023831520229578018,-0.00019080884521827102
614,-0.00023900711676105857,-0.00018585646466817707
615,-0.00024264036619570106,-0.00018567746155895293
616,-0.00024784551351331174,-0.00015370201435871422
617,-0.0002556400722824037,-0.00023468048311769962
618,-0.0002593497629277408,-0.00017485924763604999
619,-0.0002640194143168628,-0.0001716839033178985
620,-0.000270623539108783,-0.00018261163495481014
621,-0.00027565399068407714,-0.00023807905381545424
622,-0.0002755735768005252,-0.0001627802848815918
623,-0.0002800319925881922,-0.00015947074280120432
624,-0.0002844342670869082,-0.00019444531062617898
625,-0.000287319824565202,-0.0001563961268402636
626,-0.00029522128170356154,-0.00021164986537769437
627,-0.00029865471879020333,-0.00022381063899956644
628,-0.00030514856916852295,-0.00017822370864450932
629,-0.00031138278427533805,-0.00017889312584884465
630,-0.00031451170798391104,-0.00020056671928614378
631,-0.000320313818519935,-0.00018906084005720913
632,-0.00032735077547840774,-0.0001832915295381099
633,-0.00032926702988334,-0.0001704490277916193
634,-0.000333574804244563,-0.00017955785733647645
635,-0.000343772437190637,-0.00021161831682547927
636,-0.0003468591021373868,-0.0001806319341994822
637,-0.00034943464561365545,-0.0001637473760638386
638,-0.0003589272382669151,-0.00020206408225931227
639,-0.00036365119740366936,-0.00017835007747635245
640,-0.0003671665908768773,-0.000219425477553159
641,-0.0003755898796953261,-0.00023398286430165172
642,-0.0003822085855063051,-0.00023239606525748968
643,-0.0003852398949675262,-0.0001510211150161922
644,-0.000388140237191692,-0.00017771776765584946
645,-0.00039963272865861654,-0.00017007635324262083
646,-0.00040162657387554646,-0.0002000252134166658
647,-0.00040581560460850596,-0.0001305211626458913
648,-0.000415218120906502,-0.0002455903450027108
649,-0.00041349008097313344,-0.00017535340157337487
650,-0.0004208169993944466,-0.00013788419892080128
651,-0.0004310605290811509,-0.00025438363081775606
652,-0.0004349085211288184,-0.00022406684001907706
653,-0.0004362325998954475,-0.00012959918240085244
654,-0.00044583415728993714,-0.00022035330766811967
655,-0.000453104090411216,-0.000186062854481861
656,-0.0004550403682515025,-0.0001728988136164844
657,-0.0004603300185408443,-0.0001747261849232018
658,-0.0004647729219868779,-0.00019524162053130567
659,-0.00046873936662450433,-0.0002076402015518397
660,-0.0004778060538228601,-0.00020110173500142992
661,-0.0004808424273505807,-0.000172677100636065
662,-0.00048514464288018644,-0.00015701533993706107
663,-0.0004925463581457734,-0.00024488940834999084
664,-0.0005024286219850183,-0.00020447670249268413
665,-0.0005039461539126933,-0.00017198611749336123
666,-0.0005060128169134259,-0.00018675060709938407
667,-0.0005138618871569633,-0.00015486590564250946
668,-0.0005210292292758822,-0.00020635611144825816
669,-0.0005212578689679503,-0.00011617172276601195
670,-0.000534332066308707,-0.00018791115144267678
671,-0.000537723652087152,-0.0001917353947646916
672,-0.0005429476732388139,-0.0001697004190646112
673,-0.0005504211294464767,-0.0001767320791259408
674,-0.0005538926925510168,-0.00016000971663743258
675,-0.0005594897083938122,-0.0002043970744125545
676,-0.0005699603352695704,-0.00020900781964883208
677,-0.0005712122074328363,-0.00013665278675034642
678,-0.0005768747068941593,-0.00018083711620420218
679,-0.0005853940965607762,-0.00023806182434782386
680,-0.0005917472881264985,-0.00017769017722457647
681,-0.0005945244338363409,-0.00017204292817041278
682,-0.0006025765906088054,-0.0001612161286175251
683,-0.0006063042674213648,-0.00019381335005164146
684,-0.0006118210731074214,-0.0001824311912059784
685,-0.0006154538132250309,-0.00017942232079803944
686,-0.000628867419436574,-0.00022955384338274598
687,-0.0006355980294756591,-0.00022385327611118555
688,-0.000631797534879297,-0.00015049608191475272
689,-0.0006423451704904437,-0.00016204226994886994
690,-0.0006538330344483256,-0.00015936524141579866
691,-0.0006549232639372349,-0.00018332392210140824
692,-0.0006576566374860704,-0.00016881106421351433
693,-0.0006636724574491382,-0.00012471002992242575
694,-0.0006707118009217083,-0.00019586255075410008
695,-0.0006726734573021531,-0.0001935053151100874
696,-0.0006743279518559575,-0.00017681519966572523
697,-0.0006868962082080543,-0.00017634965479373932
698,-0.0006872683297842741,-0.00017247791402041912
699,-0.0006954615819267929,-0.0002107431646436453
700,-0.000706736056599766,-0.00018137646839022636
701,-0.0007129805162549019,-0.00018091226229444146
702,-0.0007132719038054347,-0.00021826301235705614
703,-0.0007251871284097433,-0.00018116243882104754
704,-0.0007287607877515256,-0.00017704826314002275
705,-0.0007355900597758591,-0.00020327948732301593
706,-0.0007372184190899134,-0.00011612859088927507
707,-0.0007468684343621135,-0.00020536105148494244
708,-0.0007492280565202236,-9.156280430033803e-05
709,-0.0007495825993828475,-5.5900716688483953e-05
710,-0.0007598368683829904,-0.000240313820540905
711,-0.000764898955821991,-0.00018413516227155924
712,-0.0007698395056650043,-0.00011566595640033484
713,-0.0007724518654868007,-0.00023162644356489182
714,-0.0007828439702279866,-0.00022965954849496484
715,-0.0007919270428828895,-0.0001449839910492301
716,-0.0007967677665874362,-0.0002173819812014699
717,-0.0007987692952156067,-0.0001701378496363759
718,-0.0008092728676274419,-0.0002049260656349361
719,-0.0008159364224411547,-0.00019497884204611182
720,-0.0008178924326784909,-0.00021289486903697252
721,-0.0008235991699621081,-0.00019596138736233115
722,-0.0008277093875221908,-0.00015189906116575003
723,-0.0008343124645762146,-0.00014584057498723269
724,-0.0008350934949703515,-0.00014411762822419405
725,-0.000846912560518831,-9.987724479287863e-05
726,-0.000839803135022521,-0.00013107905397191644
727,-0.0008488927851431072,-0.00014054140774533153
728,-0.0008532842039130628,-0.00010807724902406335
729,-0.000860433152411133,-0.00022165192058309913
730,-0.0008649170631542802,-6.624450907111168e-05
731,-0.0008676445577293634,-0.0001833306159824133
732,-0.0008787552360445261,-0.00014800782082602382
733,-0.0008730643894523382,-0.00020356621826067567
734,-0.0008902791305445135,-0.00020836805924773216
735,-0.0008928825845941901,-9.934412082657218e-05
736,-0.0009002641309052706,-0.00013566087000072002
737,-0.0009017150732688606,-0.00014470063615590334
738,-0.0009087861399166286,-0.0001301094307564199
739,-0.0009140012552961707,-0.0001892009750008583
740,-0.0009216280886903405,-0.00018505571642890573
741,-0.0009220081847161055,-0.00013823690824210644
742,-0.0009250103030353785,-0.00016095564933493733
743,-0.0009333203197456896,-0.00012363330461084843
744,-0.0009335352806374431,-0.00015212380094453692
745,-0.0009408473852090538,-0.00012236612383276224
746,-0.0009418664849363267,-0.00014062790432944894
747,-0.0009476685081608593,-0.00011544639710336924
748,-0.0009559005848132074,-0.00017266313079744577
749,-0.0009541107574477792,-0.00014017196372151375
750,-0.0009677476482465863,-0.00015517836436629295
751,-0.0009695232147350907,-0.0001259718555957079
752,-0.0009718398214317858,-0.00012058793799951673
753,-0.0009784623980522156,-8.981412975117564e-05
754,-0.0009881914593279362,-0.0002593493554741144
755,-0.0009918753057718277,-0.0001400213222950697
756,-0.0009927094215527177,-0.00014236837159842253
757,-0.0010040971683338284,-0.0001125711714848876
758,-0.001009127008728683,-0.00014601473230868578
759,-0.0010105923283845186,-0.00011742440983653069
760,-0.0010146043496206403,-0.00011455966159701347
761,-0.0010245507583022118,-0.00013069575652480125
762,-0.0010335651459172368,-0.00021874788217246532
763,-0.0010331624653190374,-0.00019452266860753298
764,-0.0010389926610514522,-0.00014742778148502111
765,-0.0010485766688361764,-8.437875658273697e-05
766,-0.0010474706068634987,-7.453141734004021e-05
767,-0.0010574921034276485,-0.0001312426757067442
768,-0.0010573570616543293,-5.6426855735480785e-05
769,-0.0010629049502313137,-0.0001417640596628189
770,-0.0010733628878369927,-0.0002195119159296155
771,-0.0010839408496394753,-0.00014383357483893633
772,-0.0010904402006417513,-0.00013923353981226683
773,-0.0010911489371210337,-9.355635847896338e-05
774,-0.0010917388135567307,-0.00010096572805196047
775,-0.0011013966286554933,-0.00013057829346507788
776,-0.0011053725611418486,-0.00012681668158620596
777,-0.001111185527406633,-0.0001301789889112115
778,-0.001117929583415389,-0.0001464734086766839
779,-0.0011209644144400954,-9.031069930642843e-05
780,-0.001123566646128893,-8.311273995786905e-05
781,-0.0011355006136000156,-0.0001572129549458623
782,-0.0011405780678614974,-0.00011691567488014698
783,-0.0011381469666957855,-0.00013526563998311758
784,-0.0011506631271913648,-0.00011988065671175718
785,-0.0011530310148373246,-0.0001292601227760315
786,-0.0011568573536351323,-9.984220378100872e-05
787,-0.0011626951163634658,-0.00010649464093148708
788,-0.0011631121160462499,-8.453661575913429e-05
789,-0.00117450428660959,-0.00012846942991018295
790,-0.0011794734746217728,-8.636643178761005e-05
791,-0.0011752564460039139,-5.6389253586530685e-05
792,-0.001189711969345808,-0.00013660232070833445
793,-0.0011888756416738033,-9.647628758102655e-05
794,-0.0012076327111572027,-0.0001519002253189683
795,-0.001208525849506259,-9.858934208750725e-05
796,-0.0012168954126536846,-0.00013137771748006344
797,-0.001218593679368496,-7.88392499089241e-05
798,-0.001216751174069941,-0.00011966691818088293
799,-0.0012220187345519662,-0.00011593278031796217
800,-0.0012281584786251187,-9.816454257816076e-05
801,-0.001232184236869216,-0.0001198949757963419
802,-0.0012352234916761518,-4.461000207811594e-05
803,-0.001246998435817659,-0.00014334323350340128
804,-0.001249063527211547,-0.00011378282215446234
805,-0.0012561355251818895,-6.401608698070049e-05
806,-0.0012633888982236385,-0.00010313233360648155
807,-0.0012720413506031036,-0.00010281731374561787
808,-0.001271875691600144,-6.223772652447224e-05
809,-0.0012765892315655947,-0.00012182677164673805
810,-0.001267099054530263,-6.276753265410662e-05
811,-0.0012855633394792676,-0.00010062765795737505
812,-0.001288140076212585,-1.5618978068232536e-05
813,-0.0012920083245262504,-9.975268039852381e-05
814,-0.0012886951444670558,5.9942249208688736e-05
815,-0.0012908134376630187,-8.421577513217926e-05
816,-0.00130563008133322,-9.495636913925409e-05
817,-0.001310304505750537,-8.081819396466017e-05
818,-0.0013156288769096136,-9.177182801067829e-05
819,-0.0013176643988117576,-0.0001268989872187376
820,-0.0013261559652164578,-0.00011891277972608805
821,-0.0013233334757387638,-7.512385491281748e-05
822,-0.0013428969541564584,-7.171928882598877e-05
823,-0.001338648609817028,-2.9878690838813782e-05
824,-0.001340447342954576,9.336508810520172e-08
825,-0.0013403950724750757,-6.715639028698206e-05
826,-0.001347722951322794,-7.658626418560743e-05
827,-0.001353193656541407,-0.00013254827354103327
828,-0.0013538391795009375,-8.708762470632792e-05
829,-0.0013617281801998615,-3.0584982596337795e-05
830,-0.0013668411411345005,-4.749197978526354e-05
831,-0.001369885285384953,-9.10263042896986e-06
832,-0.001372580649331212,-6.718130316585302e-05
833,-0.0013617398217320442,3.3706193789839745e-05
834,-0.0013757299166172743,-5.130027420818806e-05
835,-0.0013752129161730409,-2.3076427169144154e-05
836,-0.0013792701065540314,-7.977825589478016e-05
837,-0.001390504534356296,-3.1119328923523426e-05
838,-0.001391192665323615,-0.00010042544454336166
839,-0.0013903590152040124,-4.6555884182453156e-05
840,-0.0013946633553132415,-6.354297511279583e-06
841,-0.0013972120359539986,-2.2246968001127243e-05
842,-0.001400504494085908,-1.925765536725521e-05
843,-0.0014083778951317072,-3.289803862571716e-05
844,-0.0013981438241899014,1.278705894947052e-05
845,-0.0014059707755222917,-1.1102994903922081e-05
846,-0.0013872557319700718,0.00011200155131518841
847,-0.0013891903217881918,-7.56559893488884e-06
848,-0.001405355054885149,-9.379175025969744e-05
849,-0.0014073114143684506,-2.939952537417412e-06
850,-0.0014141917927190661,-3.539805766195059e-05
851,-0.001422240282408893,-3.654533065855503e-05
852,-0.0014226778876036406,-4.606321454048157e-06
853,-0.0014233250403776765,-3.984197974205017e-06
854,-0.0014339550398290157,-8.722709026187658e-05
855,-0.0014349354896694422,-6.516987923532724e-05
856,-0.0014362898655235767,-4.823110066354275e-05
857,-0.0014367039548233151,-1.0708696208894253e-05
858,-0.001447567017748952,-2.8763897716999054e-05
859,-0.0014335724990814924,6.0010235756635666e-05
860,-0.0014229126973077655,4.864728543907404e-05
861,-0.0014110786141827703,7.342465687543154e-05
862,-0.0014162063598632812,-2.4318811483681202e-05
863,-0.0013961736112833023,4.97475266456604e-05
864,-0.0014057240914553404,-5.54393045604229e-06
865,-0.0014063224662095308,1.9022729247808456e-05
866,-0.0014001745730638504,2.0265229977667332e-05
867,-0.0013944933889433742,3.799202386289835e-05
868,-0.0013939077034592628,-1.288426574319601e-05
869,-0.0013819432351738214,7.334339898079634e-05
870,-0.0013883268693462014,1.3865064829587936e-06
871,-0.0013761506415903568,2.76896171271801e-05
872,-0.0013685909798368812,6.279489025473595e-05
873,-0.001373546663671732,-2.9082410037517548e-05
874,-0.001360262860544026,7.461104542016983e-05
875,-0.001348773017525673,5.919055547565222e-05
876,-0.0013285893946886063,5.847308784723282e-05
877,-0.0013235763181000948,6.237323395907879e-05
878,-0.0013153895270079374,5.7110097259283066e-05
879,-0.0013068176340311766,3.769691102206707e-05
880,-0.0012892938684672117,5.487329326570034e-05
881,-0.0012857111869379878,-6.579793989658356e-07
882,-0.0012905965559184551,1.0971096344292164e-05
883,-0.001280926982872188,5.946611054241657e-05
884,-0.001280657364986837,1.3023964129388332e-05
885,-0.001264687511138618,8.924480061978102e-05
886,-0.0012440674472600222,6.46570697426796e-05
887,-0.0012414692901074886,3.6695972084999084e-05
888,-0.0012365976581349969,2.2477819584310055e-05
889,-0.0012336533982306719,1.3380544260144234e-05
890,-0.0012317217187955976,4.696054384112358e-05
891,-0.001212245668284595,6.280932575464249e-05
892,-0.0011946591548621655,5.898158997297287e-05
893,-0.001184528460726142,8.21694266051054e-05
894,-0.0011678688460960984,8.906272705644369e-05
895,-0.001149156247265637,3.8413796573877335e-05
896,-0.001131359371356666,0.00013280624989420176
897,-0.0011057871161028743,0.0001249583438038826
898,-0.0010947155533358455,5.6466320529580116e-05
899,-0.0010847351513803005,6.894010584801435e-05
900,-0.0010619793320074677,8.22969013825059e-05
901,-0.0010471342829987407,8.34375387057662e-05
902,-0.0010272078216075897,0.0001120010856539011
903,-0.0010239763651043177,1.4812336303293705e-05
904,-0.0010237616952508688,2.404814586043358e-05
905,-0.0010169404558837414,4.0130456909537315e-05
906,-0.000998658942990005,8.766376413404942e-05
907,-0.000978347728960216,7.070379797369242e-05
908,-0.0009695673361420631,5.7530240155756474e-05
909,-0.0009548027301207185,8.211802924051881e-05
910,-0.0009514144621789455,1.5664671082049608e-05
911,-0.0009480752632953227,4.441110650077462e-05
912,-0.0009294032352045178,7.588294101879e-05
913,-0.0009114869753830135,7.480534259229898e-05
914,-0.0009088197839446366,4.545476986095309e-05
915,-0.0008992492803372443,6.220710929483175e-05
916,-0.0008831616141833365,5.619548028334975e-05
917,-0.000871417811140418,6.845465395599604e-05
918,-0.0008561899303458631,7.382285548374057e-05
919,-0.0008430372108705342,8.544779848307371e-05
920,-0.0008318306063301861,6.98099029250443e-05
921,-0.0008185572223737836,6.194983143359423e-05
922,-0.0008006544667296112,6.707233842462301e-05
923,-0.0007949316641315818,5.915353540331125e-05
924,-0.0007760848384350538,0.0001282660523429513
925,-0.0007700761198066175,2.3493485059589148e-05
926,-0.0007634139037691057,6.091635441407561e-05
927,-0.0007505423855036497,6.422970909625292e-05
928,-0.0007373554981313646,7.916014874354005e-05
929,-0.0007186649600043893,9.725562995299697e-05
930,-0.0007051693391986191,7.438031025230885e-05
931,-0.000699987867847085,1.8886174075305462e-05
932,-0.0006832158542238176,6.63422979414463e-05
933,-0.0006827994366176426,5.185796180739999e-05
934,-0.0006642129737883806,9.021739242598414e-05
935,-0.0006503040785901248,7.78913963586092e-05
936,-0.00063735042931512,4.81103197671473e-05
937,-0.00062695232918486,8.543155854567885e-05
938,-0.0006173270521685481,6.17552432231605e-05
939,-0.0006096235592849553,2.572603989392519e-05
940,-0.0005979472189210355,6.870005745440722e-05
941,-0.0005912414053454995,5.9000798501074314e-05
942,-0.0005752583965659142,7.876910967752337e-05
943,-0.0005733621073886752,4.823767812922597e-05
944,-0.0005629740189760923,5.559157580137253e-05
945,-0.0005512371426448226,5.546340253204107e-05
946,-0.0005332774599082768,7.015129085630178e-05
947,-0.0005317477625794709,5.6166056310757995e-05
948,-0.0005203273613005877,6.50314032100141e-05
949,-0.0005057274829596281,7.239304250106215e-05
950,-0.0005016479990445077,3.4253112971782684e-05
951,-0.0004938755300827324,6.326177390292287e-05
952,-0.00048336360487155616,5.161570152267814e-05
953,-0.000476377725135535,3.471516538411379e-05
954,-0.0004704175516963005,4.486663965508342e-05
955,-0.000464565702714026,4.4917804189026356e-05
956,-0.00045359140494838357,6.392292561940849e-05
957,-0.00044435219024308026,5.54756261408329e-05
958,-0.0004343559266999364,7.17671646270901e-05
959,-0.00043113913852721453,2.7902337023988366e-05
960,-0.0004234554653521627,4.396299482323229e-05
961,-0.0004129591106902808,5.736562889069319e-05
962,-0.00040076609002426267,6.833986844867468e-05
963,-0.0003948829835280776,4.921149229630828e-05
964,-0.0003906517813447863,3.3919583074748516e-05
965,-0.00038522889371961355,3.505198401398957e-05
966,-0.0003706943825818598,7.392492261715233e-05
967,-0.0003652432351373136,4.440167685970664e-05
968,-0.0003575666050892323,5.554567906074226e-05
969,-0.00034591415897011757,6.0293852584436536e-05
970,-0.00033934044768102467,4.7811801778152585e-05
971,-0.0003342277486808598,4.385825013741851e-05
972,-0.0003276210627518594,4.454486770555377e-05
973,-0.0003196752804797143,3.729067975655198e-05
974,-0.0003160092746838927,3.4334632800891995e-05
975,-0.0003098034067079425,4.9380294512957335e-05
976,-0.00030512353987433016,4.628539318218827e-05
977,-0.0002964904997497797,4.450709093362093e-05
978,-0.0002907129528466612,3.6283774534240365e-05
979,-0.00028427940560504794,3.917139838449657e-05
980,-0.0002816499618347734,2.3564964067190886e-05
981,-0.00027519973809830844,3.674509935081005e-05
982,-0.0002691317058634013,3.373049548827112e-05
983,-0.00026687842910178006,2.571134245954454e-05
984,-0.0002633113763295114,3.0600567697547376e-05
985,-0.00025707297027111053,3.576673043426126e-05
986,-0.0002516089880373329,4.064710810780525e-05
987,-0.0002493069041520357,2.8612965252250433e-05
988,-0.00024389501777477562,3.1453470000997186e-05
989,-0.00023867942218203098,4.002856439910829e-05
990,-0.00023280891764443368,4.7030363930389285e-05
991,-0.00022726292081642896,3.205200482625514e-05
992,-0.0002244600182166323,3.307778388261795e-05
993,-0.0002173407410737127,4.229623300489038e-05
994,-0.00021286369883455336,3.6844605347141623e-05
995,-0.00020873465109616518,4.273404192645103e-05
996,-0.00020197345293127,3.0347349820658565e-05
997,-0.00019763146701734513,3.04445275105536e-05
998,-0.00019388743385206908,3.354782529640943e-05
999,-0.00018942495808005333,3.391494101379067e-05
1000,-0.00018601457122713327,1.9487793906591833e-05
